Listing ID,URL,Price,Количество комнат,Город,Этаж,Тип дома,Жилой комплекс,Площадь,Санузел,Высота потолков,Год постройки,Парковка
697609183,https://krisha.kz/a/show/697609183,17300000,1,Алматы р-н,12 из 14,кирпичный,Достар-2,33.5,совмещенный,NULL,2011.0,NULL
760736854,https://krisha.kz/a/show/760736854,40000000,3,Нура р-н,4 из 9,панельный,NULL,100.0,2 с/у и более,NULL,2013.0,NULL
760729592,https://krisha.kz/a/show/760729592,41300000,2,Есильский р-н,9 из 17,монолитный,Grand Turan Comfort,70.0,NULL,NULL,2022.0,NULL
761328996,https://krisha.kz/a/show/761328996,8000000,1,Нура р-н,3 из 4,кирпичный,NULL,21.0,раздельный,NULL,2016.0,NULL
761191560,https://krisha.kz/a/show/761191560,6500000,1,Есильский р-н,1 из 4,кирпичный,NULL,14.0,NULL,NULL,2015.0,NULL
761888064,https://krisha.kz/a/show/761888064,48000000,3,Есильский р-н,3 из 9,монолитный,Aisar,88.0,NULL,NULL,2025.0,NULL
761649597,https://krisha.kz/a/show/761649597,31500000,2,Есильский р-н,18 из 22,монолитный,Orynbor Towers,53.0,NULL,NULL,2018.0,паркинг
698621246,https://krisha.kz/a/show/698621246,33000000,2,Есильский р-н,8 из 9,монолитный,Nova City,69.0,NULL,NULL,2019.0,NULL
761138358,https://krisha.kz/a/show/761138358,44900000,3,Алматы р-н,3 из 12,кирпичный,Восток по Момышулы,109.0,раздельный,NULL,2007.0,NULL
760655188,https://krisha.kz/a/show/760655188,30000000,3,Сарыарка р-н,5 из 5,монолитный,NULL,87.9,раздельный,NULL,2007.0,NULL
695180866,https://krisha.kz/a/show/695180866,24500000,1,Нура р-н,1 из 12,кирпичный,NULL,38.3,совмещенный,NULL,2023.0,NULL
698626316,https://krisha.kz/a/show/698626316,23000000,2,Сарыарка р-н,5 из 5,кирпичный,NULL,45.6,раздельный,NULL,1989.0,NULL
698645715,https://krisha.kz/a/show/698645715,32000000,2,Есильский р-н,3 из 5,кирпичный,Араби,57.0,NULL,NULL,2018.0,NULL
686317722,https://krisha.kz/a/show/686317722,20000000,1,Есильский р-н,2 из 12,панельный,NULL,40.0,совмещенный,NULL,2017.0,NULL
761048953,https://krisha.kz/a/show/761048953,22000000,3,Сарайшык р-н,2 из 4,панельный,NULL,56.0,совмещенный,NULL,1964.0,NULL
698658296,https://krisha.kz/a/show/698658296,36500000,2,Нура р-н,4 из 10,кирпичный,Altyn Sapa,49.3,NULL,NULL,2023.0,NULL
762218969,https://krisha.kz/a/show/762218969,23500000,2,Нура р-н,7 из 10,кирпичный,Алем-Тау,50.0,NULL,NULL,2021.0,паркинг
762218907,https://krisha.kz/a/show/762218907,13500000,2,Есильский р-н,2 из 3,кирпичный,NULL,41.6,NULL,NULL,2021.0,NULL
762218861,https://krisha.kz/a/show/762218861,37500000,3,Есильский р-н,8 из 10,кирпичный,Brussels,70.0,NULL,NULL,2020.0,паркинг
762218853,https://krisha.kz/a/show/762218853,75000000,3,Есильский р-н,6,монолитный,GreenLine.Tokyo,103.0,NULL,NULL,2019.0,NULL
762218929,https://krisha.kz/a/show/762218929,23000000,2,Сарыарка р-н,8 из 13,монолитный,Самгау City,53.0,NULL,NULL,2022.0,NULL
762218914,https://krisha.kz/a/show/762218914,15500000,2,Сарыарка р-н,6 из 6,кирпичный,NULL,52.0,NULL,NULL,2011.0,NULL
695663116,https://krisha.kz/a/show/695663116,120000000,3,Есильский р-н,4 из 7,монолитный,Айсанам De Luxe,127.0,NULL,NULL,2023.0,NULL
698785220,https://krisha.kz/a/show/698785220,45300000,3,Есильский р-н,3 из 9,монолитный,SOUL PARK,85.5,раздельный,NULL,2022.0,NULL
761034525,https://krisha.kz/a/show/761034525,50000000,3,р-н Байконур,3 из 9,монолитный,Айя,87.5,2 с/у и более,NULL,2014.0,NULL
761130331,https://krisha.kz/a/show/761130331,19000000,2,Сарыарка р-н,6 из 9,кирпичный,NULL,38.1,совмещенный,NULL,1987.0,NULL
760365333,https://krisha.kz/a/show/760365333,19000000,1,Алматы р-н,1 из 18,NULL,NULL,41.0,совмещенный,NULL,2013.0,NULL
761604372,https://krisha.kz/a/show/761604372,24500000,1,Есильский р-н,14 из 16,NULL,Nova City Южный,42.0,NULL,NULL,2022.0,NULL
762004942,https://krisha.kz/a/show/762004942,44500000,3,Нура р-н,3 из 9,монолитный,Nova city на Туране,83.0,NULL,NULL,2020.0,паркинг
762218847,https://krisha.kz/a/show/762218847,18500000,1,Сарыарка р-н,9 из 14,кирпичный,По Тлендиева,50.0,NULL,NULL,2012.0,паркинг
697943071,https://krisha.kz/a/show/697943071,23500000,1,Есильский р-н,8 из 14,монолитный,Алтын Шар 1,37.1,NULL,NULL,2018.0,NULL
761039880,https://krisha.kz/a/show/761039880,39000000,3,Сарыарка р-н,8 из 12,кирпичный,Возрождение,86.0,совмещенный,NULL,2010.0,NULL
762218758,https://krisha.kz/a/show/762218758,20500000,2,Алматы р-н,4 из 9,NULL,NULL,40.0,совмещенный,NULL,2019.0,NULL
762005011,https://krisha.kz/a/show/762005011,24000000,2,Есильский р-н,15,монолитный,Коркем 2,51.1,NULL,NULL,2016.0,паркинг
762218990,https://krisha.kz/a/show/762218990,17990000,1,Алматы р-н,5 из 5,монолитный,NULL,41.8,совмещенный,NULL,2020.0,NULL
762218966,https://krisha.kz/a/show/762218966,18800000,3,Алматы р-н,6 из 6,кирпичный,NULL,62.8,NULL,NULL,1991.0,NULL
762218986,https://krisha.kz/a/show/762218986,20000000,2,Алматы р-н,22 из 24,монолитный,Арыстан,48.8,совмещенный,NULL,2024.0,NULL
762218940,https://krisha.kz/a/show/762218940,41000000,2,Есильский р-н,2 из 10,монолитный,Ишим,77.0,NULL,NULL,2011.0,паркинг
762218670,https://krisha.kz/a/show/762218670,28000000,2,Алматы р-н,15 из 16,кирпичный,NULL,67.0,NULL,2.7,2006.0,NULL
762218926,https://krisha.kz/a/show/762218926,49499000,3,Есильский р-н,10 из 12,монолитный,Арнау,79.0,NULL,NULL,2021.0,NULL
761948830,https://krisha.kz/a/show/761948830,26900000,2,Есильский р-н,4 из 9,иной,Кен Дала,47.0,NULL,2.7,2019.0,NULL
760268825,https://krisha.kz/a/show/760268825,70000000,4,Есильский р-н,3 из 12,монолитный,Gamma,107.5,NULL,NULL,2023.0,NULL
699558621,https://krisha.kz/a/show/699558621,10000000,1,Есильский р-н,4 из 6,кирпичный,Aq-Jol,30.0,NULL,NULL,2024.0,NULL
760172745,https://krisha.kz/a/show/760172745,15500000,1,Сарыарка р-н,5 из 5,панельный,NULL,37.5,совмещенный,NULL,1986.0,NULL
761154606,https://krisha.kz/a/show/761154606,40900000,1,Есильский р-н,5 из 20,монолитный,Nexpo Classic,42.0,NULL,NULL,2024.0,NULL
760163015,https://krisha.kz/a/show/760163015,20500000,2,Алматы р-н,5 из 12,монолитный,NULL,42.0,совмещенный,NULL,2016.0,NULL
761154522,https://krisha.kz/a/show/761154522,57000000,3,Алматы р-н,2 из 9,кирпичный,Akbulak Town,86.6,NULL,NULL,2014.0,NULL
762218925,https://krisha.kz/a/show/762218925,17900000,2,р-н Байконур,3 из 5,панельный,NULL,49.3,NULL,NULL,1979.0,NULL
676962442,https://krisha.kz/a/show/676962442,37000000,3,Есильский р-н,6 из 13,монолитный,Жагалау 3,86.0,NULL,NULL,2012.0,NULL
761995531,https://krisha.kz/a/show/761995531,27490000,1,Есильский р-н,2 из 10,монолитный,GreenLine.BI City Seoul,45.0,NULL,NULL,2019.0,NULL
761737329,https://krisha.kz/a/show/761737329,59000000,2,Есильский р-н,5 из 9,монолитный,S Club,67.8,NULL,NULL,2021.0,NULL
761154777,https://krisha.kz/a/show/761154777,36000000,2,Сарыарка р-н,6 из 12,кирпичный,Kolsai,62.0,NULL,NULL,2024.0,NULL
761154446,https://krisha.kz/a/show/761154446,23500000,2,Сарыарка р-н,6 из 18,NULL,NULL,44.0,совмещенный,NULL,2020.0,NULL
761154578,https://krisha.kz/a/show/761154578,16000000,1,Сарайшык р-н,2 из 9,кирпичный,Safar,35.64,NULL,NULL,2024.0,NULL
699628175,https://krisha.kz/a/show/699628175,28500000,1,Есильский р-н,5 из 9,кирпичный,AQ Qayin,40.0,NULL,NULL,2021.0,NULL
761153551,https://krisha.kz/a/show/761153551,11700000,1,Алматы р-н,8 из 9,монолитный,Амирель,32.5,совмещенный,NULL,2025.0,NULL
677073906,https://krisha.kz/a/show/677073906,16000000,2,Алматы р-н,5 из 6,кирпичный,Солнечный город,35.0,NULL,NULL,2011.0,NULL
761687500,https://krisha.kz/a/show/761687500,33500000,1,Есильский р-н,13 из 18,монолитный,Landmark,48.2,NULL,NULL,2022.0,NULL
699994344,https://krisha.kz/a/show/699994344,36000000,2,Есильский р-н,6 из 10,монолитный,Amal',55.0,совмещенный,NULL,2024.0,NULL
51587631,https://krisha.kz/a/show/51587631,23000000,2,Есильский р-н,7 из 10,монолитный,Аружан,42.7,NULL,NULL,2019.0,NULL
762218566,https://krisha.kz/a/show/762218566,22599000,1,Нура р-н,6 из 12,кирпичный,Madrid,40.0,NULL,NULL,2021.0,NULL
762218920,https://krisha.kz/a/show/762218920,17500000,1,Сарайшык р-н,6 из 8,кирпичный,Меркурий,40.0,NULL,NULL,2020.0,паркинг
762218913,https://krisha.kz/a/show/762218913,29500000,2,Есильский р-н,7 из 8,иной,Айсанам De Luxe,47.0,NULL,NULL,2020.0,NULL
762218762,https://krisha.kz/a/show/762218762,24500000,2,Есильский р-н,8 из 9,монолитный,NULL,42.0,совмещенный,NULL,2020.0,NULL
762218880,https://krisha.kz/a/show/762218880,37500000,3,Есильский р-н,8 из 10,кирпичный,Brussels,70.0,NULL,NULL,2020.0,паркинг
760681266,https://krisha.kz/a/show/760681266,29500000,2,Сарыарка р-н,6 из 13,кирпичный,NULL,66.0,совмещенный,NULL,2017.0,NULL
699295642,https://krisha.kz/a/show/699295642,260000000,5,Астана,23 из 26,монолитный,Rixos Khan Shatyr Residences,288.0,NULL,NULL,2014.0,паркинг
699186112,https://krisha.kz/a/show/699186112,18100000,1,Есильский р-н,7 из 9,монолитный,Jetisu.Aqsu,34.5,NULL,NULL,2024.0,NULL
760361507,https://krisha.kz/a/show/760361507,22500000,1,Есильский р-н,9 из 9,иной,Техникум,38.3,NULL,NULL,2021.0,NULL
760757937,https://krisha.kz/a/show/760757937,60000000,3,Есильский р-н,9 из 12,кирпичный,ZAMAN,76.5,NULL,NULL,2024.0,NULL
678697956,https://krisha.kz/a/show/678697956,16000000,1,Астана,7 из 10,монолитный,Алмажай,34.3,совмещенный,NULL,2022.0,NULL
693273151,https://krisha.kz/a/show/693273151,25000000,1,Есильский р-н,3 из 16,кирпичный,Nova City Южный,42.0,NULL,NULL,2021.0,паркинг
761455780,https://krisha.kz/a/show/761455780,50000000,3,Алматы р-н,5 из 12,монолитный,Туркестан,100.0,NULL,NULL,2013.0,паркинг
762218777,https://krisha.kz/a/show/762218777,42500000,2,Астана,2 из 9,кирпичный,Inju City,62.4,NULL,NULL,2021.0,паркинг
762218722,https://krisha.kz/a/show/762218722,13300000,1,Алматы р-н,11 из 14,иной,Биик Шанырак,27.0,NULL,NULL,2019.0,NULL
762218874,https://krisha.kz/a/show/762218874,18500000,1,р-н Байконур,1 из 13,монолитный,Изобилие,50.9,NULL,NULL,2011.0,паркинг
761975807,https://krisha.kz/a/show/761975807,29000000,1,Нура р-н,9 из 10,кирпичный,Alpamys,45.0,NULL,NULL,2021.0,паркинг
760741674,https://krisha.kz/a/show/760741674,76000000,3,Есильский р-н,8 из 9,монолитный,Viva Plaza,134.0,NULL,NULL,2014.0,NULL
760895565,https://krisha.kz/a/show/760895565,113000000,4,Есильский р-н,2 из 5,монолитный,Премьера,138.2,NULL,3.0,2018.0,NULL
761585528,https://krisha.kz/a/show/761585528,60500000,4,Есильский р-н,6 из 9,кирпичный,Аркада,91.0,NULL,NULL,2021.0,NULL
699695019,https://krisha.kz/a/show/699695019,28000000,2,Сарыарка р-н,8 из 9,иной,NULL,84.8,2 с/у и более,NULL,2004.0,NULL
761961717,https://krisha.kz/a/show/761961717,24500000,1,Есильский р-н,6 из 8,монолитный,Камал-2,42.0,NULL,NULL,2017.0,паркинг
697944129,https://krisha.kz/a/show/697944129,124000000,3,Есильский р-н,5 из 7,кирпичный,Sultan apartments,124.0,2 с/у и более,NULL,2015.0,NULL
761995393,https://krisha.kz/a/show/761995393,180000000,4,Есильский р-н,2 из 5,монолитный,Green Village,225.5,NULL,NULL,2014.0,NULL
761444944,https://krisha.kz/a/show/761444944,75000000,3,Есильский р-н,6 из 19,монолитный,GreenLine.Зеленый квартал,87.5,совмещенный,NULL,2017.0,NULL
761094516,https://krisha.kz/a/show/761094516,34000000,2,Есильский р-н,7 из 10,монолитный,Amal',55.0,NULL,NULL,2024.0,NULL
691360119,https://krisha.kz/a/show/691360119,49500000,3,р-н Байконур,8 из 21,монолитный,Эдем палас-2,115.0,NULL,NULL,2016.0,NULL
762218868,https://krisha.kz/a/show/762218868,30500000,2,Нура р-н,7 из 9,кирпичный,College,60.0,NULL,3.0,2020.0,NULL
762218856,https://krisha.kz/a/show/762218856,23500000,2,Сарыарка р-н,8 из 9,кирпичный,Сатурн,50.0,NULL,NULL,2021.0,NULL
760775919,https://krisha.kz/a/show/760775919,17500000,1,Алматы р-н,10 из 11,кирпичный,Достык,40.0,NULL,2.7,2010.0,NULL
761166055,https://krisha.kz/a/show/761166055,31000000,2,Астана,16 из 18,монолитный,Respublika,63.8,NULL,NULL,2024.0,паркинг
760170660,https://krisha.kz/a/show/760170660,20660600,2,Астана,6 из 9,монолитный,AMANAT,54.37,NULL,3.0,2024.0,NULL
761739172,https://krisha.kz/a/show/761739172,60000000,3,Сарыарка р-н,11 из 24,NULL,Столичный 2,110.0,раздельный,NULL,2024.0,NULL
682769981,https://krisha.kz/a/show/682769981,18000000,3,Сарыарка р-н,5 из 5,панельный,NULL,54.6,совмещенный,NULL,1964.0,NULL
762218845,https://krisha.kz/a/show/762218845,21000000,1,Нура р-н,12 из 16,монолитный,Arena Towers 2,31.84,NULL,NULL,2025.0,паркинг
761748264,https://krisha.kz/a/show/761748264,39000000,2,Есильский р-н,2 из 9,монолитный,Улы Дала Авеню,66.0,NULL,NULL,2024.0,NULL
697116878,https://krisha.kz/a/show/697116878,35000000,3,Астана,2 из 5,кирпичный,NULL,74.0,2 с/у и более,NULL,2015.0,NULL
762218622,https://krisha.kz/a/show/762218622,41500000,2,Есильский р-н,11 из 12,иной,BUQAR JYRAU EXCLUSIVE,70.0,NULL,NULL,2024.0,NULL
762218829,https://krisha.kz/a/show/762218829,15990000,1,Алматы р-н,1 из 9,кирпичный,"Баскару 2, 3, 4, 5",39.0,NULL,NULL,2020.0,NULL
762218779,https://krisha.kz/a/show/762218779,42000000,3,Алматы р-н,3 из 9,кирпичный,Айдидар,90.0,NULL,NULL,2016.0,паркинг
762218800,https://krisha.kz/a/show/762218800,23500000,1,Сарыарка р-н,1 из 9,кирпичный,ЛЕЯ-Комфорт,50.0,совмещенный,NULL,2013.0,NULL
761808795,https://krisha.kz/a/show/761808795,60000000,3,Есильский р-н,2 из 15,монолитный,Времена года. Весна,110.0,2 с/у и более,NULL,2017.0,NULL
762218702,https://krisha.kz/a/show/762218702,29500000,3,Алматы р-н,12 из 19,кирпичный,NULL,69.0,NULL,NULL,2013.0,NULL
762218768,https://krisha.kz/a/show/762218768,33800000,3,Алматы р-н,4 из 16,монолитный,Астана Меруерт,70.0,NULL,NULL,2012.0,паркинг
762218738,https://krisha.kz/a/show/762218738,39000000,2,Есильский р-н,4 из 18,монолитный,Expo New Life-2,73.0,NULL,NULL,2020.0,NULL
762218785,https://krisha.kz/a/show/762218785,34950000,3,Нура р-н,9 из 12,кирпичный,Homeland,60.0,NULL,NULL,2021.0,паркинг
762218698,https://krisha.kz/a/show/762218698,14600000,1,Нура р-н,1 из 12,кирпичный,Жагалау 3,34.0,совмещенный,NULL,2016.0,NULL
761117594,https://krisha.kz/a/show/761117594,16000000,1,Сарыарка р-н,2 из 4,NULL,NULL,51.2,NULL,2.7,2022.0,NULL
762022259,https://krisha.kz/a/show/762022259,21490000,2,Сарайшык р-н,2 из 9,кирпичный,Оркендеу,45.0,NULL,NULL,2021.0,NULL
761999137,https://krisha.kz/a/show/761999137,13500000,1,Алматы р-н,13 из 17,монолитный,Atamura,34.7,совмещенный,NULL,2023.0,NULL
762218761,https://krisha.kz/a/show/762218761,22500000,1,Есильский р-н,12 из 12,монолитный,Sezim Qala,38.0,NULL,NULL,2021.0,паркинг
760461930,https://krisha.kz/a/show/760461930,29500000,2,Есильский р-н,2 из 5,кирпичный,NULL,68.0,раздельный,NULL,2019.0,NULL
694140454,https://krisha.kz/a/show/694140454,17500000,2,Алматы р-н,8 из 10,кирпичный,NULL,41.0,совмещенный,NULL,2020.0,NULL
762007286,https://krisha.kz/a/show/762007286,20000000,1,Сарайшык р-н,2,NULL,NULL,43.9,совмещенный,NULL,2024.0,NULL
762218743,https://krisha.kz/a/show/762218743,47950000,3,Сарайшык р-н,10 из 12,монолитный,Bravo,100.0,NULL,NULL,2020.0,паркинг
762218692,https://krisha.kz/a/show/762218692,19500000,3,Сарыарка р-н,5 из 5,панельный,NULL,63.0,совмещенный,NULL,1980.0,NULL
762218630,https://krisha.kz/a/show/762218630,13990000,1,Нура р-н,10 из 10,монолитный,Absolute,27.0,NULL,NULL,2018.0,паркинг
683660684,https://krisha.kz/a/show/683660684,29950000,2,Сарыарка р-н,2 из 10,кирпичный,NULL,71.0,совмещенный,NULL,2008.0,NULL
760792471,https://krisha.kz/a/show/760792471,46000000,4,Есильский р-н,2 из 12,кирпичный,Жагалау 3,125.0,NULL,NULL,2011.0,NULL
762218680,https://krisha.kz/a/show/762218680,14500000,1,Нура р-н,11 из 14,монолитный,NULL,25.0,NULL,NULL,2021.0,NULL
762218602,https://krisha.kz/a/show/762218602,14300000,1,Сарыарка р-н,1 из 5,кирпичный,Эталон,34.3,NULL,NULL,2013.0,паркинг
762218621,https://krisha.kz/a/show/762218621,23990000,1,Есильский р-н,3 из 6,кирпичный,Nura Esil,42.2,NULL,NULL,2019.0,NULL
696506145,https://krisha.kz/a/show/696506145,16200000,1,Нура р-н,6 из 12,монолитный,NULL,38.0,NULL,2.7,2019.0,NULL
762218581,https://krisha.kz/a/show/762218581,32800000,3,Алматы р-н,8 из 9,кирпичный,NULL,92.9,NULL,NULL,2007.0,NULL
694219114,https://krisha.kz/a/show/694219114,30000000,2,Нура р-н,1 из 10,монолитный,Кен Дала,53.0,NULL,NULL,2018.0,NULL
687881726,https://krisha.kz/a/show/687881726,63000000,3,Астана,8 из 9,кирпичный,Аляска,112.0,NULL,NULL,2018.0,NULL
698538171,https://krisha.kz/a/show/698538171,22000000,3,Сарыарка р-н,2 из 5,панельный,NULL,60.7,совмещенный,2.7,1977.0,NULL
694954773,https://krisha.kz/a/show/694954773,11500000,1,Алматы р-н,3 из 9,кирпичный,Восток по Нажимеденова,23.0,NULL,NULL,2022.0,NULL
762218587,https://krisha.kz/a/show/762218587,24000000,2,Алматы р-н,3 из 9,кирпичный,NULL,56.0,2 с/у и более,NULL,2005.0,NULL
762218598,https://krisha.kz/a/show/762218598,13990000,1,Нура р-н,10 из 10,монолитный,Absolute,26.2,NULL,NULL,2018.0,NULL
760718403,https://krisha.kz/a/show/760718403,59000000,2,Есильский р-н,2 из 9,монолитный,Central Park,61.5,NULL,NULL,2019.0,паркинг
760549118,https://krisha.kz/a/show/760549118,22490000,1,Астана,5 из 17,панельный,Алтын Шар 2,35.4,NULL,NULL,2021.0,NULL
762218488,https://krisha.kz/a/show/762218488,17500000,1,Нура р-н,3 из 5,кирпичный,NULL,30.0,совмещенный,NULL,2021.0,NULL
762218521,https://krisha.kz/a/show/762218521,17500000,2,Сарайшык р-н,4 из 6,кирпичный,NULL,41.9,совмещенный,NULL,2020.0,NULL
762218561,https://krisha.kz/a/show/762218561,30500000,2,Нура р-н,2 из 9,кирпичный,Жагалау 4,77.0,NULL,NULL,2017.0,NULL
760598566,https://krisha.kz/a/show/760598566,27000000,1,р-н Байконур,14 из 21,монолитный,NULL,41.6,совмещенный,NULL,2020.0,NULL
695343526,https://krisha.kz/a/show/695343526,69500000,3,Нура р-н,3 из 5,кирпичный,NULL,114.0,NULL,3.0,2006.0,NULL
762218512,https://krisha.kz/a/show/762218512,35900000,3,Есильский р-н,8 из 12,монолитный,Nova City,61.3,NULL,NULL,2020.0,NULL
761560371,https://krisha.kz/a/show/761560371,24000000,1,Есильский р-н,6 из 10,кирпичный,Brooklyn,40.0,NULL,NULL,2019.0,паркинг
699862863,https://krisha.kz/a/show/699862863,32000000,2,Алматы р-н,3 из 12,монолитный,Baitas,51.0,NULL,NULL,2023.0,NULL
762006625,https://krisha.kz/a/show/762006625,26700000,1,Нура р-н,6 из 10,кирпичный,Manhattan,37.4,NULL,NULL,2019.0,NULL
761599585,https://krisha.kz/a/show/761599585,28000000,2,Сарыарка р-н,10 из 16,монолитный,Столичный,62.4,раздельный,NULL,2006.0,NULL
762006981,https://krisha.kz/a/show/762006981,22000000,2,Сарыарка р-н,7 из 10,кирпичный,NULL,38.0,совмещенный,NULL,2012.0,NULL
762006899,https://krisha.kz/a/show/762006899,23000000,1,Есильский р-н,8 из 10,иной,Бухар Жырау De Luxe,40.0,NULL,NULL,2020.0,паркинг
761778926,https://krisha.kz/a/show/761778926,17900000,2,р-н Байконур,3 из 5,панельный,NULL,49.3,NULL,NULL,1979.0,NULL
762007105,https://krisha.kz/a/show/762007105,39000000,2,Есильский р-н,4 из 18,монолитный,Expo New Life-2,73.0,NULL,NULL,2021.0,паркинг
761609082,https://krisha.kz/a/show/761609082,69900000,4,Есильский р-н,7 из 7,кирпичный,NULL,108.1,NULL,NULL,2016.0,NULL
761959730,https://krisha.kz/a/show/761959730,18950000,1,Астана,2 из 9,монолитный,NULL,35.0,NULL,2.75,2024.0,паркинг
699423849,https://krisha.kz/a/show/699423849,11000000,1,Алматы р-н,5 из 5,кирпичный,NULL,31.0,NULL,NULL,1974.0,NULL
761967235,https://krisha.kz/a/show/761967235,45900000,2,Есильский р-н,7 из 9,монолитный,Arena city,71.0,NULL,NULL,2024.0,NULL
762218293,https://krisha.kz/a/show/762218293,47500000,3,Есильский р-н,11 из 12,кирпичный,Alpamys,73.0,NULL,NULL,2021.0,NULL
762218408,https://krisha.kz/a/show/762218408,24500000,2,Есильский р-н,8 из 9,кирпичный,Sport City,37.0,NULL,NULL,2020.0,NULL
761917951,https://krisha.kz/a/show/761917951,26500000,2,Алматы р-н,12 из 15,монолитный,NULL,60.0,раздельный,NULL,2010.0,NULL
699550745,https://krisha.kz/a/show/699550745,35000000,2,Есильский р-н,11 из 18,монолитный,Самрук Towers,60.0,NULL,NULL,2018.0,NULL
760834297,https://krisha.kz/a/show/760834297,31000000,2,Сарыарка р-н,6 из 9,монолитный,Акерке,64.0,NULL,NULL,2020.0,паркинг
762218410,https://krisha.kz/a/show/762218410,26800000,1,Есильский р-н,12 из 18,монолитный,Promenade Expo,41.3,NULL,2.7,2016.0,NULL
762218351,https://krisha.kz/a/show/762218351,12500000,1,Алматы р-н,5 из 5,панельный,NULL,33.3,NULL,NULL,1991.0,NULL
760026085,https://krisha.kz/a/show/760026085,27500000,2,Есильский р-н,6 из 9,монолитный,AruPark,52.6,NULL,NULL,2024.0,NULL
694170050,https://krisha.kz/a/show/694170050,16500000,2,Алматы р-н,5 из 5,кирпичный,Солнечный город,38.0,NULL,NULL,2010.0,NULL
760199934,https://krisha.kz/a/show/760199934,42000000,3,Есильский р-н,8 из 9,кирпичный,NULL,87.1,2 с/у и более,NULL,2006.0,NULL
762218377,https://krisha.kz/a/show/762218377,25500000,2,Нура р-н,6 из 7,кирпичный,Шыгыс,55.0,NULL,NULL,2020.0,NULL
761412938,https://krisha.kz/a/show/761412938,13800000,1,Алматы р-н,4 из 5,кирпичный,Социал,33.0,NULL,NULL,2004.0,паркинг
761394519,https://krisha.kz/a/show/761394519,22000000,1,Нура р-н,10 из 10,кирпичный,Нурлы Уя,50.0,NULL,NULL,2016.0,паркинг
762006482,https://krisha.kz/a/show/762006482,24500000,2,Сарыарка р-н,12 из 13,кирпичный,Жастар-2,67.4,NULL,NULL,2009.0,паркинг
761808326,https://krisha.kz/a/show/761808326,14000000,1,р-н Байконур,7 из 16,кирпичный,Солнечный,29.5,NULL,NULL,2008.0,NULL
762218348,https://krisha.kz/a/show/762218348,25499999,1,Есильский р-н,6 из 9,NULL,SOUL PARK,39.0,NULL,3.0,2022.0,NULL
762218347,https://krisha.kz/a/show/762218347,20500000,1,Есильский р-н,4 из 9,монолитный,Nova City,41.0,NULL,NULL,2019.0,NULL
760633771,https://krisha.kz/a/show/760633771,26000000,1,Есильский р-н,5 из 10,монолитный,Еркежан,50.0,NULL,NULL,2017.0,паркинг
678402855,https://krisha.kz/a/show/678402855,6500000,1,р-н Байконур,4 из 5,кирпичный,NULL,13.0,NULL,NULL,1980.0,NULL
761790622,https://krisha.kz/a/show/761790622,16000000,1,Сарыарка р-н,14 из 16,кирпичный,NULL,36.0,совмещенный,NULL,2010.0,NULL
761394784,https://krisha.kz/a/show/761394784,23500000,1,Нура р-н,2 из 9,кирпичный,NULL,39.0,совмещенный,NULL,2017.0,NULL
762218251,https://krisha.kz/a/show/762218251,22500000,1,Есильский р-н,4 из 15,монолитный,Времена года. Весна,36.0,NULL,NULL,2016.0,NULL
762218226,https://krisha.kz/a/show/762218226,20900000,2,Алматы р-н,8 из 9,монолитный,Достар-1,54.0,NULL,NULL,2011.0,паркинг
696646344,https://krisha.kz/a/show/696646344,49000000,2,Есильский р-н,3 из 16,монолитный,MERIDIAN,74.2,NULL,3.0,2020.0,NULL
760171918,https://krisha.kz/a/show/760171918,38500000,3,Сарыарка р-н,9 из 9,кирпичный,NULL,124.3,NULL,NULL,1998.0,NULL
761608018,https://krisha.kz/a/show/761608018,24900000,3,Алматы р-н,4 из 10,иной,Денсаулык Бакыт,71.0,NULL,NULL,2021.0,паркинг
761484263,https://krisha.kz/a/show/761484263,16500000,2,Есильский р-н,6 из 9,кирпичный,Феникс,38.9,совмещенный,NULL,2024.0,NULL
762006621,https://krisha.kz/a/show/762006621,45000000,4,Алматы р-н,6 из 7,кирпичный,Марс,91.3,совмещенный,NULL,2019.0,NULL
761599228,https://krisha.kz/a/show/761599228,34000000,3,р-н Байконур,1 из 5,NULL,NULL,70.0,раздельный,NULL,1991.0,NULL
697338763,https://krisha.kz/a/show/697338763,10000000,1,Нура р-н,1 из 3,кирпичный,NULL,32.0,NULL,3.0,2024.0,NULL
762218169,https://krisha.kz/a/show/762218169,25000000,1,Есильский р-н,12 из 14,монолитный,Самрук Towers,40.0,NULL,NULL,2018.0,NULL
761705846,https://krisha.kz/a/show/761705846,65000000,3,Нура р-н,10 из 12,монолитный,Tandau,89.0,совмещенный,NULL,2023.0,NULL
761175131,https://krisha.kz/a/show/761175131,19900000,1,Алматы р-н,6 из 12,монолитный,7Я,38.0,совмещенный,NULL,2016.0,NULL
762218137,https://krisha.kz/a/show/762218137,19900000,3,Астана,4 из 5,кирпичный,NULL,62.1,совмещенный,NULL,1971.0,NULL
762218146,https://krisha.kz/a/show/762218146,39500000,3,Есильский р-н,11 из 17,NULL,NULL,64.0,раздельный,NULL,2010.0,NULL
761456620,https://krisha.kz/a/show/761456620,27990000,2,Есильский р-н,2 из 5,панельный,Багыстан,64.6,NULL,NULL,2024.0,NULL
761401873,https://krisha.kz/a/show/761401873,24800000,2,Есильский р-н,6 из 10,кирпичный,Mechta,42.5,NULL,NULL,2022.0,NULL
